37.736667	-122.407652	101
37.736695	-122.407491	101
37.737032	-122.407637	101
37.737141	-122.407835	101
37.737518	-122.407801	101
37.737593	-122.407964	101
37.737706	-122.407987	101
37.737755	-122.407851	101
37.737892	-122.408025	101
37.737936	-122.40789	101
37.738	-122.407898	101
37.738004	-122.408047	101
37.738092	-122.408065	101
37.738617	-122.407971	101
37.739062	-122.408182	101
37.739207	-122.407991	101
37.73949	-122.408155	101
37.739622	-122.40791	101
37.739622	-122.40791	101
37.739635	-122.408137	101
37.739674	-122.4079	101
37.739674	-122.4079	101
37.740145	-122.407839	101
37.740339	-122.408049	101
37.740585	-122.407752	101
37.740663	-122.407965	101
37.741024	-122.407847	101
37.741032	-122.407584	101
37.741253	-122.407757	101
37.741413	-122.407456	101
37.741528	-122.407626	101
37.741742	-122.407273	101
37.741861	-122.407448	101
37.742163	-122.407012	101
37.742236	-122.407209	101
37.742291	-122.407167	101
37.742508	-122.406749	101
37.742665	-122.406882	101
37.743073	-122.406257	101
37.743451	-122.40596	101
37.743535	-122.40615	101
37.743923	-122.405583	101
37.74399	-122.405779	101
37.744029	-122.405747	101
37.744103	-122.405439	101
37.744427	-122.405476	101
37.744446	-122.405248	101
37.744482	-122.405232	101
37.744486	-122.405445	101
37.744885	-122.405049	101
37.744885	-122.405049	101
37.744981	-122.40518	101
37.74537	-122.405051	101
37.745827	-122.40491	101
37.746505	-122.404725	101
37.747208	-122.404497	101
37.747208	-122.404497	101
37.747388	-122.404439	101
37.747514	-122.404181	101
37.747537	-122.40439	101
37.74778	-122.404312	101
37.748265	-122.403947	101
37.748425	-122.404104	101
37.748429	-122.403897	101
37.748429	-122.403897	101
37.74859	-122.404052	101
37.748781	-122.403991	101
37.748781	-122.403991	101
37.748801	-122.403781	101
37.749297	-122.403827	101
37.749297	-122.403827	101
37.749337	-122.403613	101
37.749337	-122.403613	101
37.749433	-122.403784	101
37.749433	-122.403784	101
37.749475	-122.403569	101
37.749475	-122.403569	101
37.749584	-122.403736	101
37.749858	-122.403449	101
37.750282	-122.403514	101
37.750711	-122.40317	101
37.750711	-122.40317	101
37.750885	-122.403309	101
37.750885	-122.403309	101
37.750917	-122.403298	101
37.751165	-122.403214	101
